tid,lat,lon,day,hour,payment_type,pickup_dropoff,tid2,tid3
2670,40.800962,-73.967827,12,16,1,0,20,18
2680,40.767618,-73.95599799999998,19,10,3,1,20,18
2680,40.779298,-73.960015,19,11,3,0,20,18
2690,40.809577,-73.951655,12,7,3,1,20,18
2690,40.762615,-73.974463,12,7,3,0,20,18
2700,40.749312,-73.986952,15,20,3,1,20,18
2700,40.75479,-73.97128499999998,15,20,1,0,20,18
2710,40.774488,-73.982158,19,20,3,1,20,18
2710,40.786237,-73.978018,19,20,1,0,20,18
2720,40.768922,-73.86311,19,19,1,1,20,18
2720,40.726635,-74.00251799999998,19,20,3,0,20,18
2730,40.732425,-73.99118199999998,19,20,3,1,20,18
2730,40.732425,-73.99118199999998,19,20,1,0,20,18
2740,40.736813,-74.008273,19,11,1,1,20,18
2740,40.742607,-73.99297,19,11,3,0,20,18
2750,40.736223,-73.985062,19,11,1,1,20,18
2750,40.74001,-73.985658,19,11,3,0,20,18
2760,40.755982,-73.974078,19,11,3,1,20,18
2760,40.755982,-73.974078,19,11,3,0,20,18
2770,40.775398,-73.962978,19,11,3,1,20,18
2770,40.774805,-73.981818,19,11,3,0,20,18
2780,40.752543,-74.003882,19,11,3,1,20,18
2780,40.710402,-74.010985,19,11,3,0,20,18
2790,40.752375,-73.99405,19,2,3,1,20,18
2790,40.696632,-73.93837,19,3,3,0,20,18
2800,40.718617,-74.00513999999998,19,2,3,1,21,18
2800,40.774578,-73.954268,19,3,1,0,21,18
2810,40.763867,-73.973095,19,11,1,1,21,18
2810,40.779857,-73.956107,19,11,1,0,21,19
2820,40.757665,-73.97034499999998,17,20,3,1,21,19
2820,40.785132,-73.95559199999998,17,20,3,0,21,19
2830,40.762478,-73.970127,17,19,1,1,21,19
2830,40.751448,-73.99020299999998,17,20,3,0,21,19
2840,40.738313,-73.991782,12,13,1,1,21,19
2840,40.753962,-73.98720199999998,12,13,1,0,21,19
2850,40.741762,-73.997567,17,20,1,1,21,19
2850,40.752963,-74.004698,17,20,3,0,21,19
2860,40.761405,-73.96719,17,20,1,1,21,19
2860,40.78573,-73.95478199999998,17,20,3,0,21,19
2870,40.742698,-74.007782,12,14,1,1,21,19
2870,40.747233,-74.00713,12,14,1,0,21,19
2880,40.730475,-73.99066999999998,17,19,1,1,21,19
2880,40.719907,-74.00844499999998,17,20,3,0,21,19
2890,40.790797,-73.976578,17,20,3,1,21,19
2890,40.788877,-73.98048799999998,17,20,1,0,21,19
2900,40.759172,-73.96255999999998,19,11,1,1,21,19
2900,40.751175,-73.972093,19,11,3,0,21,19
2910,40.764347,-73.971047,19,21,3,1,21,19
2910,40.713943,-74.005457,19,21,3,0,21,19
2920,40.743263,-73.988265,19,15,1,1,21,19
2920,40.769908,-73.952933,19,15,3,0,21,19
2930,40.741695,-73.983965,19,15,3,1,21,19
2930,40.742068,-73.974687,19,15,3,0,22,19
2940,40.769423,-73.954865,19,15,3,1,22,19
2940,40.77111,-73.982982,19,15,3,0,22,19
2950,40.77996,-73.957555,19,15,1,1,22,19
2950,40.762873,-73.967735,19,15,1,0,22,19
2960,40.736412,-73.994765,19,15,1,1,22,19
2960,40.728642,-73.957362,19,15,1,0,22,19
2970,40.748973,-73.98837299999998,19,15,3,1,22,19
2970,40.751907,-73.982118,19,15,1,0,22,19
2980,40.787733,-73.97533199999998,19,12,1,1,22,19
2980,40.775708,-73.964723,19,12,3,0,22,19
2990,40.756168,-73.99038,19,15,3,1,22,19
2990,40.74692,-73.992412,19,15,3,0,22,20
3000,40.7612,-73.99580799999998,19,15,1,1,22,20
3000,40.7612,-73.99580799999998,19,15,3,0,22,20
3010,40.768808,-73.96124,19,15,1,1,22,20
3010,40.778347,-73.974418,19,15,3,0,22,20
3020,40.730492,-73.99074799999998,19,15,3,1,22,20
3020,40.73955,-73.988718,19,15,1,0,22,20
3030,40.751627,-74.00143799999998,19,15,3,1,22,20
3030,40.767497,-73.968888,19,15,3,0,22,20
3040,40.777197,-73.95008199999998,19,15,3,1,22,20
3040,40.779892,-73.954575,19,15,3,0,22,20
3050,40.742087,-74.008043,19,15,3,1,22,20
3050,40.750503,-73.99465999999998,19,15,3,0,22,20
3060,40.78447,-73.95623299999998,19,15,3,1,22,20
3060,40.775672,-73.962608,19,15,1,0,22,20
3070,40.744977,-74.00968299999998,19,15,3,1,23,20
3070,40.756228,-74.00758,19,15,3,0,23,20
3080,40.771483,-73.950563,19,15,3,1,23,20
3080,40.764432,-73.980658,19,15,3,0,23,20
3090,40.77116,-73.964037,19,10,3,1,23,20
3090,40.746068,-73.981797,19,11,3,0,23,20
3100,40.761222,-73.98371299999998,19,15,1,1,23,20
3100,40.758033,-73.96919,19,15,3,0,23,20
3110,40.700623,-73.941928,19,2,3,1,23,20
3110,40.707922,-73.956135,19,2,3,0,23,20
3120,40.752782,-74.004205,19,2,3,1,23,20
3120,40.735798,-73.85367999999998,19,2,1,0,23,20
3130,40.748492,-73.988685,18,23,3,1,23,20
3130,40.751535,-74.003482,18,23,3,0,23,20
3140,40.763298,-73.978423,18,17,1,1,23,20
3140,40.788022,-73.97573699999998,18,17,3,0,23,21
3150,40.726418,-73.986233,19,11,3,1,23,21
3150,40.741557,-73.989355,19,11,1,0,23,21
3160,40.759693,-73.961827,19,2,3,1,23,21
3160,40.772185,-73.915367,19,2,1,0,23,21
3170,40.729803,-74.004965,19,2,1,1,23,21
3170,40.710035,-74.00909699999998,19,2,3,0,23,21
3180,40.75201,-73.976985,19,11,3,1,23,21
3180,40.766473,-73.98635299999998,19,11,3,0,23,21
3190,40.729935,-74.000518,19,2,3,1,23,21
3190,40.73326,-73.95261,19,2,1,0,23,21
3200,40.751843,-73.99470499999998,19,11,3,1,23,21
3200,40.761558,-73.98429,19,11,3,0,24,21
3210,40.746342,-73.979572,19,11,1,1,24,21
3210,40.750928,-73.99104199999998,19,11,1,0,24,21
3220,40.762117,-73.98634,19,11,1,1,24,21
3220,40.771983,-73.985535,19,11,1,0,24,21
3230,40.740807,-74.00544999999998,19,2,3,1,24,21
3230,40.74001,-73.98563199999998,19,3,3,0,24,21
3240,40.731718,-73.982257,19,11,3,1,24,21
3240,40.746908,-73.979015,19,11,3,0,24,21
3250,40.741987,-73.99037699999998,19,11,3,1,24,21
3250,40.73756,-73.979825,19,11,3,0,24,21
3260,40.734097,-73.99088,19,2,3,1,24,21
3260,40.711895,-73.998582,19,2,3,0,24,21
3270,40.722725,-73.997867,19,11,3,1,24,21
3270,40.735348,-73.98791199999998,19,11,3,0,24,21
3280,40.750788,-73.96844799999998,19,2,3,1,24,21
3280,40.741572,-73.89261299999998,19,2,1,0,24,21
3290,40.721038,-73.987193,19,2,3,1,24,21
3290,40.728287,-73.985028,19,2,3,0,24,21
3300,40.753227,-73.907033,19,2,3,1,24,21
3300,40.757855,-73.85884799999998,19,2,3,0,24,21
3310,40.753465,-73.97407,19,10,3,1,24,21
3310,40.732258,-73.994757,19,11,1,0,24,21
3320,40.744237,-73.99592199999998,19,10,1,1,24,21
3320,40.751028,-73.97498199999998,19,11,3,0,24,21
3330,40.762307,-73.97876499999998,19,10,3,1,24,21
3330,40.764595,-73.96252,19,11,1,0,24,21
3340,40.7609,-73.975578,19,11,3,1,25,22
3340,40.760537,-73.97589999999998,19,11,3,0,25,22
3350,40.792148,-73.946433,19,2,3,1,25,22
3350,40.78325,-73.982207,19,2,3,0,25,22
3360,40.648527,-73.783355,19,6,1,1,25,22
3360,40.774493,-73.872313,19,7,3,0,25,22
3370,40.763452,-73.97453,19,10,3,1,25,22
3370,40.713368,-74.01111299999998,19,11,1,0,25,22
3380,40.764993,-73.961245,19,7,3,1,25,22
3380,40.711253,-74.014978,19,7,3,0,25,22
3390,40.757608,-73.967663,19,10,1,1,25,22
3390,40.748842,-73.98453499999998,19,11,3,0,25,22
3400,40.777683,-73.961205,19,11,3,1,25,22
3400,40.788682,-73.95315999999998,19,11,3,0,25,22
3410,40.765045,-73.98177699999998,18,19,3,1,25,22
3410,40.764175,-73.97200999999998,18,19,3,0,25,22
3420,40.754083,-73.976938,18,19,3,1,25,22
3420,40.757485,-73.98604,18,19,3,0,25,22
3430,40.74628,-73.98082999999998,18,19,1,1,25,23
3430,40.749937,-73.98319499999998,18,19,1,0,25,23
3440,40.793313,-73.972558,19,7,3,1,25,23
3440,40.766105,-73.954768,19,7,3,0,25,23
3450,40.739733,-73.990943,18,19,1,1,25,23
3450,40.675678,-74.01487299999998,18,19,1,0,25,23
3460,40.754663,-73.964038,18,19,3,1,25,23
3460,40.763878,-73.98304299999998,18,19,3,0,25,23
3470,40.734015,-73.99181,18,19,3,1,25,23
3470,40.726105,-73.989587,18,19,3,0,26,23
3480,40.763845,-73.97059799999998,18,19,3,1,26,23
3480,40.743855,-73.99124999999998,18,19,1,0,26,23
3490,40.741408,-74.0062,19,2,1,1,26,23
3490,40.729995,-73.99395699999998,19,2,1,0,26,23
3500,40.71482,-74.007508,18,19,1,1,26,23
3500,40.720042,-74.010112,18,19,3,0,26,23
3510,40.755082,-73.968615,18,19,3,1,26,23
3510,40.776025,-73.95007699999998,18,19,3,0,26,23
3520,40.752313,-73.976883,19,21,3,1,26,23
3520,40.7677,-73.982893,19,21,3,0,26,23
3530,40.783317,-73.97443199999998,19,11,1,1,26,23
3530,40.76591,-73.96093,19,11,1,0,26,23
3540,40.738097,-73.98823799999998,19,21,3,1,26,23
3540,40.740398,-73.980388,19,21,3,0,26,23
3550,40.772972,-73.961962,19,21,3,1,26,23
3550,40.74447,-73.98294799999998,19,21,3,0,26,23
3560,40.749752,-73.97829299999998,19,21,3,1,26,23
3560,40.7362,-73.985175,19,21,3,0,26,24
3570,40.756895,-73.98940299999998,19,19,3,1,26,24
3570,40.72637,-74.001833,19,20,3,0,26,24
3580,40.780752,-73.98151,19,11,3,1,26,24
3580,40.78856,-73.97629999999998,19,11,3,0,26,24
3590,40.729345,-74.003842,19,21,1,1,26,24
3590,40.745308,-73.977373,19,21,3,0,26,24
3600,40.76479,-73.974108,19,20,1,1,26,24
3600,40.742523,-73.98458999999998,19,20,1,0,26,24
3610,40.787892,-73.976928,19,20,1,1,27,24
3610,40.816225,-73.93786199999998,19,20,3,0,27,24
3620,40.74332,-73.98793,19,21,3,1,27,24
3620,40.734557,-73.877475,19,21,1,0,27,24
3630,40.742387,-73.978065,19,21,1,1,27,24
3630,40.731688,-74.00311499999998,19,21,3,0,27,24
3640,40.764832,-73.98882299999998,19,21,3,1,27,24
3640,40.75181,-74.00423999999998,19,21,3,0,27,24
3650,40.743577,-73.99259,19,21,3,1,27,24
3650,40.727658,-73.979505,19,21,3,0,27,24
3660,40.761195,-73.986968,19,21,3,1,27,24
3660,40.761858,-74.000943,19,21,3,0,27,24
3670,40.82598,-73.949297,19,21,3,1,27,24
3670,40.857253,-73.93059499999998,19,21,3,0,27,24
3680,40.747287,-74.000522,19,21,1,1,27,24
3680,40.687763,-73.975485,19,21,3,0,27,24
3690,40.726248,-73.986052,19,21,3,1,27,24
3690,40.741883,-73.993065,19,21,1,0,27,24
3700,40.752683,-73.977573,19,21,3,1,27,24
3700,40.741498,-73.98119,19,21,1,0,27,24
3710,40.794033,-73.97014199999998,19,21,3,1,27,24
3710,40.801942,-73.964427,19,21,1,0,27,24
3720,40.64466,-73.796683,18,19,1,1,27,24
3720,40.738478,-73.98539499999998,18,19,1,0,27,24
3730,40.738458,-73.98847,18,19,1,1,27,24
3730,40.756355,-73.97284299999998,18,19,3,0,27,25
3740,40.711177,-74.008938,18,19,3,1,27,25
3740,40.741598,-73.993452,18,19,1,0,28,25
3750,40.740023,-73.994803,18,19,1,1,28,25
3750,40.76053,-73.98907,18,19,3,0,28,25
3760,40.736268,-73.985077,19,10,3,1,28,25
3760,40.774265,-73.960858,19,10,1,0,28,25
3770,40.774973,-73.988845,19,2,3,1,28,25
3770,40.853477,-73.93738,19,2,1,0,28,25
3780,40.77222,-73.96308999999998,18,19,1,1,28,25
3780,40.760152,-73.976195,18,19,1,0,28,25
3790,40.739535,-74.006462,19,2,1,1,28,25
3790,40.72868,-74.000268,19,2,1,0,28,25
3800,40.750135,-73.93978199999998,19,2,3,1,28,25
3800,40.760972,-73.93568999999998,19,2,1,0,28,25
3810,40.735908,-73.998098,18,17,1,1,28,25
3810,40.739493,-73.995435,18,17,1,0,28,25
3820,40.749213,-73.988533,18,19,1,1,28,25
3820,40.779888,-73.955437,18,19,3,0,28,25
3830,40.758882,-73.98974,19,2,1,1,28,25
3830,40.716022,-73.95331,19,2,3,0,28,25
3840,40.754883,-73.975138,18,22,3,1,28,25
3840,40.779882,-73.952605,18,22,3,0,28,25
3850,40.69328,-74.00537199999998,19,1,3,1,28,25
3850,40.696772,-74.00157,19,2,1,0,28,25
3860,40.777662,-74.00416,19,10,3,1,28,25
3860,40.773637,-74.004238,19,11,1,0,28,25
3870,40.773123,-73.88544,18,19,1,1,28,25
3870,40.742435,-73.95245,18,19,3,0,28,25
3880,40.763268,-73.972345,19,2,3,1,29,25
3880,40.713458,-74.011227,19,2,3,0,29,25
3890,40.74301,-73.977182,19,2,3,1,29,25
3890,40.74875,-73.97493799999998,19,2,3,0,29,26
3900,40.75163,-73.97117,19,2,1,1,29,26
3900,40.686318,-73.99926499999998,19,2,3,0,29,26
3910,40.736602,-73.992908,18,19,1,1,29,26
3910,40.723737,-74.002763,18,19,3,0,29,26
3920,40.730093,-74.00207299999998,19,8,1,1,29,26
3920,40.737728,-73.996532,19,8,3,0,29,26
3930,40.751135,-73.99109699999998,19,8,3,1,29,26
3930,40.75711,-73.96955,19,8,3,0,29,26
3940,40.763997,-73.977928,19,15,1,1,29,26
3940,40.757453,-73.978105,19,15,3,0,29,26
3950,40.77504,-73.951288,19,8,3,1,29,26
3950,40.751348,-73.97086299999998,19,9,3,0,29,26
3960,40.779928,-73.95526499999998,19,8,3,1,29,26
3960,40.75601,-73.980258,19,8,1,0,29,26
3970,40.732832,-74.000037,19,15,3,1,29,26
3970,40.719257,-74.003738,19,15,1,0,29,26
3980,40.773742,-73.87088199999998,19,15,1,1,29,26
3980,40.75312,-73.985653,19,15,1,0,29,26
3990,40.771623,-73.96354499999998,19,8,1,1,29,26
3990,40.783693,-73.954533,19,8,1,0,29,26
4000,40.737298,-73.972632,19,8,3,1,29,26
4000,40.751115,-73.99011799999998,19,8,3,0,29,26
4010,40.757233,-73.971742,19,15,1,1,29,26
4010,40.759528,-73.980815,19,15,3,0,30,26
4020,40.779793,-73.95728699999998,19,8,3,1,30,26
4020,40.77319,-73.954778,19,8,3,0,30,26
4030,40.782222,-73.959693,19,15,3,1,30,26
4030,40.774165,-73.87110199999998,19,15,3,0,30,26
4040,40.769533,-73.960762,19,8,3,1,30,26
4040,40.761657,-73.96839799999998,19,8,3,0,30,26
4050,40.769395,-73.988372,19,2,1,1,30,26
4050,40.75546,-73.99528499999998,19,2,3,0,30,27
4060,40.704383,-74.008747,19,8,1,1,30,27
4060,40.704108,-74.00879,19,8,3,0,30,27
4070,40.781908,-73.956063,19,8,1,1,30,27
4070,40.750078,-73.973212,19,8,1,0,30,27
4080,40.780638,-73.952748,19,8,1,1,30,27
4080,40.77635,-73.95998799999998,19,8,1,0,30,27
4090,40.758792,-73.96271799999998,19,8,3,1,30,27
4090,40.766272,-73.952422,19,8,3,0,30,27
4100,40.771682,-73.950113,19,8,3,1,30,27
4100,40.763702,-73.95586299999998,19,8,1,0,30,27
4110,40.740527,-73.988443,19,8,3,1,30,27
4110,40.829522,-73.944395,19,8,3,0,30,27
4120,40.763523,-73.967493,18,19,3,1,30,27
4120,40.751635,-73.989213,18,19,3,0,30,27
4130,40.748388,-73.975752,19,21,1,1,30,27
4130,40.787553,-73.967417,19,21,3,0,30,27
4140,40.738743,-73.99352299999998,19,21,3,1,30,27
4140,40.735562,-73.99386699999998,19,21,3,0,30,27
4150,40.723797,-73.992692,18,23,3,1,31,27
4150,40.756252,-73.99028699999998,18,23,3,0,31,27
4160,40.758535,-73.989023,14,1,3,1,31,27
4160,40.7513,-73.990317,14,1,3,0,31,27
4170,40.750705,-73.99848799999998,14,1,1,1,31,27
4170,40.718708,-73.995208,14,1,3,0,31,27
4180,40.729318,-73.97816299999998,19,21,1,1,31,27
4180,40.740203,-74.00561999999998,19,21,3,0,31,27
4190,40.758835,-73.965925,12,11,1,1,31,27
4190,40.758737,-73.98112,12,11,3,0,31,27
4200,40.721425,-73.99745699999998,18,23,3,1,31,27
4200,40.74782,-74.006428,18,23,1,0,31,27
4210,40.723883,-74.00060499999998,8,16,1,1,31,27
4210,40.731167,-73.990037,8,16,3,0,31,27
4220,40.746598,-73.979487,12,16,3,1,31,27
4220,40.731462,-73.98855299999998,12,16,1,0,31,27
4230,40.736435,-73.982342,14,18,3,1,31,27
4230,40.74046,-73.990443,14,18,1,0,31,27
4240,40.738918,-73.99969799999998,14,19,1,1,31,27
4240,40.725743,-73.983912,14,20,3,0,31,27
4250,40.760897,-73.980193,18,23,3,1,31,27
4250,40.75139,-74.00533,18,23,3,0,31,28
4260,40.701723,-74.011258,12,17,3,1,31,28
4260,40.752053,-73.97734,12,17,3,0,31,28
4270,40.747648,-74.00053,8,12,3,1,31,28
4270,40.737945,-73.973723,8,13,1,0,31,28
4280,40.764607,-73.955425,8,16,3,1,31,28
4280,40.762272,-73.91305699999998,8,17,1,0,32,28
4290,40.765593,-73.977768,19,21,3,1,32,28
4290,40.735132,-73.979957,19,21,3,0,32,28
4300,40.76425,-73.98264,13,3,1,1,32,28
4300,40.720927,-73.998165,13,3,1,0,32,28
4310,40.747602,-73.996858,8,15,3,1,32,28
4310,40.767758,-73.96835799999998,8,15,1,0,32,28
4320,40.768008,-73.953355,19,7,1,1,32,28
4320,40.755723,-73.98233999999998,19,7,3,0,32,28
4330,40.721512,-73.989058,19,2,3,1,32,28
4330,40.731687,-74.005172,19,2,3,0,32,28
4340,40.747113,-74.00701499999998,19,2,3,1,32,29
4340,40.749502,-73.9835,19,2,3,0,32,29
4350,40.749585,-73.99186299999998,19,11,3,1,32,29
4350,40.756305,-73.986828,19,11,3,0,32,29
4360,40.733382,-73.99716499999998,19,2,3,1,32,29
4360,40.74641,-74.000927,19,2,3,0,32,29
4370,40.749362,-73.897688,19,2,3,1,32,29
4370,40.82739,-73.87764,19,2,3,0,32,29
4380,40.725145,-73.995833,19,2,3,1,32,29
4380,40.748998,-73.981803,19,2,3,0,32,29
4390,40.756868,-73.992168,19,10,3,1,32,29
4390,40.786592,-73.977832,19,11,1,0,32,29
4400,40.758258,-73.971102,19,11,3,1,32,29
4400,40.76906,-73.95856,19,11,3,0,32,29
4410,40.759175,-73.962378,18,23,3,1,32,29
4410,40.750902,-74.00192699999998,18,23,1,0,32,29
4420,40.72128,-73.996858,18,23,1,1,33,29
4420,40.718915,-73.951307,18,23,3,0,33,29
4430,40.711598,-74.009822,19,2,3,1,33,29
4430,40.79249,-73.94090699999998,19,3,1,0,33,29
4440,40.776365,-73.97586699999998,12,17,3,1,33,29
4440,40.746805,-73.986185,12,17,3,0,33,29
4450,40.765395,-73.95840699999998,12,17,3,1,33,29
4450,40.77946,-73.952715,12,17,1,0,33,30
4460,40.748665,-73.98474,13,18,3,1,33,30
4460,40.719737,-73.98473199999998,13,18,3,0,33,30
4470,40.740988,-73.990583,19,11,3,1,33,30
4470,40.718705,-73.99668,19,11,3,0,33,30
4480,40.71415,-73.949205,14,2,3,1,33,30
4480,40.759688,-73.90089999999998,14,2,3,0,33,30
4490,40.77003,-73.962473,12,9,1,1,33,30
4490,40.750393,-73.97332199999998,12,9,1,0,33,30
4500,40.732105,-73.985175,18,19,3,1,33,30
4500,40.73388,-73.99843199999998,18,19,3,0,33,30
4510,40.753928,-73.96607299999998,12,8,3,1,33,30
4510,40.759858,-73.967977,12,8,1,0,33,30
4520,40.807268,-73.953455,12,8,3,1,33,30
4520,40.805763,-73.966357,12,8,3,0,33,30
4530,40.729778,-74.000755,19,2,1,1,33,30
4530,40.688803,-73.92830999999998,19,2,3,0,33,30
4540,40.721353,-73.996987,19,2,1,1,33,30
4540,40.721913,-73.991912,19,2,1,0,33,30
4550,40.722798,-73.985782,19,2,3,1,33,30
4550,40.71985,-73.95765799999998,19,2,3,0,34,30
4560,40.78468,-73.977153,19,2,3,1,34,30
4560,40.803333,-73.95268799999998,19,2,3,0,34,30
4570,40.760865,-73.969327,18,19,3,1,34,30
4570,40.751073,-73.99078199999998,18,19,1,0,34,30
4580,40.751532,-74.001502,19,2,3,1,34,30
4580,40.729342,-73.989568,19,2,3,0,34,30
4590,40.765813,-74.0229,19,2,1,1,34,30
4590,40.765813,-74.0229,19,2,1,0,34,30
4600,40.784025,-73.952585,18,19,3,1,34,30
4600,40.77687,-73.956242,18,19,1,0,34,30
4610,40.719812,-73.989908,18,19,3,1,34,30
4610,40.743833,-73.97592199999998,18,19,3,0,34,30
4620,40.738238,-73.98788999999998,18,19,3,1,34,30
4620,40.76153,-73.99973799999998,18,19,3,0,34,30
4630,40.740562,-73.999352,18,19,3,1,34,30
4630,40.74319,-73.992732,18,19,3,0,34,30
4640,40.74853,-73.976133,19,1,1,1,34,30
4640,40.77304,-73.98196699999998,19,1,3,0,34,30
4650,40.720115,-73.987475,19,2,3,1,34,31
4650,40.686802,-73.90707299999998,19,2,3,0,34,31
4660,40.720232,-73.97902999999998,18,19,3,1,34,31
4660,40.726033,-73.98357799999998,18,19,3,0,34,31
4670,40.767895,-73.955787,19,2,3,1,34,31
4670,40.848123,-73.93479,19,2,3,0,34,31
4680,40.770892,-73.947743,18,19,3,1,34,31
4680,40.7735,-73.96586499999998,18,19,3,0,34,31
4690,40.748078,-73.987718,19,2,1,1,35,31
4690,40.733127,-74.000003,19,2,1,0,35,31
4700,40.762508,-73.99391699999998,19,2,3,1,35,31
4700,40.815097,-73.943753,19,2,3,0,35,31
4710,40.725795,-74.00891799999998,19,2,3,1,35,31
4710,40.734295,-73.99897699999998,19,2,3,0,35,31
4720,40.766707,-73.962885,12,13,3,1,35,31
4720,40.769942,-73.966688,12,13,3,0,35,31
4730,40.75055,-73.991175,12,15,1,1,35,31
4730,40.755183,-73.980613,12,16,3,0,35,31
4740,40.721897,-73.991905,13,4,1,1,35,31
4740,40.77495,-73.98867799999998,13,4,1,0,35,31
4750,40.723098,-73.99867,14,2,1,1,35,31
4750,40.74385,-74.00689199999998,14,2,1,0,35,31
4760,40.760088,-73.988608,14,3,3,1,35,31
4760,40.765122,-73.97652499999998,14,3,3,0,35,31
4770,40.708127,-74.00328,19,7,3,1,35,31
4770,40.716748,-74.00918699999998,19,7,1,0,35,31
4780,40.751498,-73.97439699999998,8,13,1,1,35,31
4780,40.766303,-73.952982,8,13,3,0,35,31
4790,40.76757,-73.987887,19,7,3,1,35,31
4790,40.752673,-73.978238,19,7,3,0,35,31
4800,40.770715,-73.945578,19,7,3,1,35,31
4800,40.751307,-73.99017499999998,19,7,3,0,35,31
4810,40.721273,-73.99359,13,3,3,1,35,31
4810,40.775192,-73.987312,13,3,1,0,35,31
4820,40.747853,-74.00083999999998,19,7,3,1,35,31
4820,40.737292,-74.000268,19,7,3,0,36,31
4830,40.763553,-73.985027,19,7,3,1,36,31
4830,40.763663,-73.988337,19,7,1,0,36,31
4840,40.751,-73.99426699999998,19,7,3,1,36,31
4840,40.753503,-73.979178,19,7,3,0,36,32
4850,40.73098,-74.001475,8,15,3,1,36,32
4850,40.774405,-73.957548,8,16,1,0,36,32
4860,40.756542,-73.974573,14,4,3,1,36,32
4860,40.813665,-73.956697,14,5,3,0,36,32
4870,40.768,-73.97748199999998,19,7,1,1,36,32
4870,40.766368,-73.96338199999998,19,7,3,0,36,32
4880,40.779205,-73.953613,19,7,3,1,36,32
4880,40.7662,-73.95453,19,7,1,0,36,32
4890,40.766228,-73.98661199999998,13,10,3,1,36,32
4890,40.758307,-73.978463,13,10,3,0,36,32
4900,40.777603,-73.95147799999998,8,17,3,1,36,32
4900,40.784678,-73.973563,8,17,3,0,36,32
4910,40.761563,-73.968547,19,21,1,1,36,32
4910,40.72402,-73.99141799999998,19,21,1,0,36,32
4920,40.768508,-73.92496,19,2,3,1,36,33
4920,40.760458,-73.91339,19,2,3,0,36,33
4930,40.750043,-74.00238299999998,19,2,3,1,36,33
4930,40.761633,-73.979375,19,2,1,0,36,33
4940,40.712267,-74.010087,19,2,1,1,36,33
4940,40.718505,-73.95581,19,2,1,0,36,33
4950,40.710955,-74.00929499999998,19,2,3,1,36,33
4950,40.778788,-73.986317,19,2,3,0,36,33
4960,40.769275,-73.963052,18,16,3,1,37,33
4960,40.762317,-73.962833,18,17,3,0,37,33
4970,40.72242,-73.99313499999998,19,2,3,1,37,33
4970,40.7472,-73.972357,19,2,3,0,37,33
4980,40.747373,-73.98119199999998,18,23,1,1,37,33
4980,40.750758,-74.00203999999998,18,23,3,0,37,33
4990,40.762987,-73.97183699999998,18,16,1,1,37,33
4990,40.751682,-74.007637,18,16,3,0,37,33
5000,40.730158,-74.002393,17,19,3,1,37,33
5000,40.721677,-73.993618,17,20,3,0,37,33
5010,40.750525,-73.980772,18,16,3,1,37,33
5010,40.757273,-73.975448,18,16,1,0,37,33
5020,40.76804,-73.958937,18,19,1,1,37,33
5020,40.767778,-73.989255,18,19,1,0,37,33
5030,40.785427,-73.957505,18,16,3,1,37,33
5030,40.723657,-74.00476299999998,18,16,3,0,37,33
5040,40.751163,-73.990948,17,20,3,1,37,34
5040,40.74164,-73.99777299999998,17,20,3,0,37,34
5050,40.72005,-74.00969999999998,17,19,3,1,37,34
5050,40.705065,-74.00784199999998,17,20,1,0,37,34
5060,40.762575,-73.97884,18,19,3,1,37,34
5060,40.750477,-73.99147999999998,18,19,1,0,37,34
5070,40.76024,-73.98502999999998,19,12,3,1,37,34
5070,40.752035,-73.990285,19,12,3,0,37,34
5080,40.74023,-74.00580999999998,17,19,3,1,37,34
5080,40.760618,-73.984592,17,19,3,0,37,34
5090,40.75562,-73.96826299999998,17,20,3,1,37,34
5090,40.73725,-73.97942999999998,17,20,3,0,38,34
5100,40.73742,-73.98757,19,2,3,1,38,34
5100,40.779582,-73.950207,19,2,1,0,38,34
5110,40.650443,-73.804855,17,19,3,1,38,34
5110,40.762637,-73.98457999999998,17,19,3,0,38,34
5120,40.745643,-73.98026,19,8,1,1,38,34
5120,40.745163,-73.99069699999998,19,8,1,0,38,34
5130,40.766813,-73.95693199999998,19,8,1,1,38,34
5130,40.761877,-73.98219299999998,19,8,1,0,38,34
5140,40.783175,-73.95288499999998,19,8,3,1,38,34
5140,40.759388,-73.96741,19,8,3,0,38,34
5150,40.74657,-73.91809,19,8,1,1,38,34
